,h_mean_1_,h_mean_2_,h_std_1_,h_std_2_,h_coov_1_,h_coov_2_,h_kur_1_,h_kur_2_,h_skew_1_,h_skew_2_,IR_,h_q5_1_,h_q10_1_,h_q25_1_,h_q50_1_,h_q75_1_,h_q90_1_,h_q95_1_,h_q99_1_,h_q5_2_,h_q10_2_,h_q25_2_,h_q50_2_,h_q75_2_,h_q90_2_,h_q95_2_,h_q99_2_,temp_diff_days,BMag_ha,V_ha
931,12.892899181166836,19.83018511224892,11.711373613593077,8.58600279288516,0.908358426528328,0.4329764318529567,-1.7712385894895537,-0.6533909313572313,0.0641858622047759,-0.8858925531284345,0.6496929375639714,-0.01,0.0,0.01,11.655,24.942500000000003,27.37,28.2765,29.6293,3.149,4.58,13.08,23.43,26.5,27.95,28.69,29.880000000000003,-613.0,252.04083305,435.26722474
932,12.932618069815192,17.30552387495706,8.924755121421127,5.564853199218544,0.6900965506939045,0.3215651395142958,-1.4117992502713317,-0.1123213110889493,-0.4114672063727591,-0.8762135488772209,0.74717659137577,0.0,0.01,0.04,16.595,20.61,22.565,23.62,25.27,6.2,8.33,14.02,18.94,21.43,23.02,24.09,25.4,-613.0,220.10908156,372.95674725
933,8.886835671342684,14.33102298478472,8.82966193502468,6.937416414584427,0.9935664686022752,0.4840838244380668,-1.7736438850789693,-0.7620882943634428,0.2061079366679168,-0.873982807666538,0.6190380761523047,0.0,0.0,0.02,4.095,18.2,20.35,21.06,22.1511,1.43,2.0280000000000005,9.71,17.19,19.62,20.85,21.436,22.3736,-612.0,199.75077438,332.09630469
934,10.372882367570256,10.416903096903098,2.778277646897964,2.70060041601741,0.2678404659811781,0.2592517556220992,0.3089803848252237,-0.1808350748737957,-0.4702689918334586,-0.3228398989169766,0.9957721959711514,5.44,6.67,8.61,10.64,12.35,13.7,14.52,15.868000000000004,5.55,6.743,8.637500000000001,10.67,12.35,13.7,14.5285,15.8697,-778.0,80.06080047,127.44474873
935,8.57531310882271,11.507950543274635,7.332136790302267,6.237777656923725,0.8550284633640489,0.5420407077235091,-1.593728768543513,-1.40651910097846,0.1644818516772493,-0.2857191649596889,0.742833286946841,-0.02,0.0,0.81,7.7,15.97,18.218,19.134,21.0332,2.17,2.5500000000000003,4.69,13.68,16.79,18.7,19.512,21.339600000000004,-777.0,271.05073621,483.25194304
936,20.929832784393213,20.940441064638787,6.566549185156055,6.551285333934709,0.3137411202851341,0.3128532638692878,-0.7980448924281012,-0.8243756414593642,-0.7360106639875926,-0.7298814937178626,0.9994932860400304,8.8,9.8,15.755,23.22,26.14,27.78,28.43,29.24,8.812000000000001,9.804,15.76,23.22,26.14,27.78,28.43,29.24,-777.0,414.69283155,694.09731616
937,16.893565946560546,17.179057531078346,5.237821124226353,4.800203984280855,0.3100482835178294,0.2794218469550431,1.3683462386838263,1.056566442575931,-1.3774525870243577,-1.275259786426965,0.9832291074474132,4.8975,8.84,15.03,18.425,20.67,21.67,22.41,23.1565,6.238500000000001,9.677,15.2725,18.51,20.6975,21.7,22.43,23.16,-777.0,216.86802668,415.27031841
938,6.812717006200177,11.132747014115091,7.0319893908031466,5.722211084224552,1.0321857468031348,0.5139981243595513,-1.298018569271748,-1.538432865658495,0.5214759096589484,-0.0443638284713156,0.6118246235606731,-0.01,-0.01,0.01,4.39,14.4,17.795,18.56,19.33,3.01,3.5,5.74,10.82,16.835,18.35,18.899000000000004,19.42,-777.0,107.27834391,217.10462247
939,10.343448857537188,16.059447092469018,8.85786322017657,5.503692731161565,0.8563742463638631,0.3427074854739232,-1.766945851541044,0.5685304357875709,-0.1024641768837089,-1.2495410002465446,0.6434595920871032,-0.01,0.0,0.01,13.11,18.93,20.55,21.21,22.4,3.25,6.305,14.055,17.91,19.94,20.99,21.58,22.97,-555.0,176.04028915,361.3046734
940,9.40952468567924,14.89869195234622,8.726491185434396,6.258089280283241,0.927410414121727,0.4200428668704522,-1.6588445126103537,-0.9696366420724708,0.1686114028791968,-0.6124201879088061,0.6306347746090156,-0.01,0.0,0.01,7.955,18.33,21.04,21.84,23.0279,3.3560000000000003,5.162000000000001,8.870000000000001,17.3,19.88,21.62,22.38,23.15,-555.0,104.43211607,287.49545574
941,10.299269029633937,15.509637351086196,9.015687739474531,6.472239091912443,0.8753716126390937,0.4173043473166166,-1.5833085172108534,-0.459145760621241,0.0692118152970443,-0.6284560976925481,0.663335270191749,-0.01,0.0,0.02,11.85,18.31,22.2,23.78,25.38,2.43,4.66,11.9575,16.945,20.07,23.28,24.3965,25.579300000000003,-555.0,186.88470287,334.71911554
942,6.561148886283704,7.62972426972427,4.178035593831076,3.496778191154053,0.6367841465334517,0.4583099031546552,-1.1144241152232046,-0.8927020307460936,-0.1312038963047191,-0.1459753075100724,0.8588511137162954,-0.01,0.01,2.82,7.5,9.96,11.49,12.417999999999996,14.427999999999985,2.14,2.59,4.17,8.35,10.31,11.66,12.63,14.94220000000002,-620.0,129.80140358,220.7273127
